,StatZone,Street,HouseNum,Year,Month,Day,CrimeType,CrimeLocType
25043,641,דמה,דמה,2012.0,10.0,2.0,עבירות כלפי הרכוש,רחוב             
25045,641,דמה,דמה,2012.0,9.0,30.0,עבירות כלפי הרכוש,רחוב             
25046,641,דמה,דמה,2012.0,9.0,27.0,עבירות סדר ציבורי,רחוב             
25047,641,דמה,דמה,2012.0,9.0,24.0,עבירות סדר ציבורי,רחוב             
25049,641,דמה,דמה,2012.0,9.0,17.0,עבירות כלפי המוסר,רחוב             
25053,641,דמה,דמה,2012.0,9.0,12.0,עבירות כלפי הרכוש,רחוב             
25060,641,דמה,דמה,2012.0,8.0,27.0,עבירות נגד גוף,רחוב             
25065,641,דמה,דמה,2012.0,8.0,15.0,עבירות כלפי הרכוש,רחוב             
25084,641,דמה,דמה,2012.0,7.0,2.0,עבירות כלפי הרכוש,רחוב             
25160,641,דמה,דמה,2012.0,12.0,28.0,עבירות כלפי הרכוש,רחוב             
25165,641,דמה,דמה,2012.0,12.0,18.0,עבירות כלפי הרכוש,רחוב             
25169,641,דמה,דמה,2012.0,11.0,30.0,עבירות כלפי הרכוש,רחוב             
25174,641,דמה,דמה,2012.0,11.0,19.0,עבירות כלפי המוסר,רחוב             
25175,641,דמה,דמה,2012.0,11.0,18.0,עבירות כלפי הרכוש,רחוב             
25180,641,דמה,דמה,2012.0,11.0,2.0,עבירות כלפי הרכוש,רחוב             
25181,641,דמה,דמה,2012.0,11.0,5.0,עבירות כלפי המוסר,רחוב             
25183,641,דמה,דמה,2012.0,11.0,5.0,עבירות סדר ציבורי,רחוב             
25185,641,דמה,דמה,2012.0,10.0,28.0,עבירות סדר ציבורי,רחוב             
25188,641,דמה,דמה,2012.0,10.0,17.0,עבירות כלפי הרכוש,רחוב             
25197,641,דמה,דמה,2012.0,9.0,21.0,עבירות כלפי הרכוש,רחוב             
25198,641,דמה,דמה,2012.0,9.0,27.0,עבירות סדר ציבורי,רחוב             
25203,641,דמה,דמה,2012.0,9.0,19.0,עבירות סדר ציבורי,רחוב             
25204,641,דמה,דמה,2012.0,9.0,19.0,עבירות נגד גוף,רחוב             
25206,641,דמה,דמה,2012.0,9.0,14.0,עבירות סדר ציבורי,רחוב             
25207,641,דמה,דמה,2012.0,9.0,14.0,עבירות נגד גוף,רחוב             
25209,641,דמה,דמה,2012.0,9.0,12.0,עבירות סדר ציבורי,רחוב             
25211,641,דמה,דמה,2012.0,9.0,7.0,עבירות כלפי הרכוש,רחוב             
25214,641,דמה,דמה,2012.0,9.0,3.0,עבירות סדר ציבורי,רחוב             
25233,641,דמה,דמה,2012.0,7.0,10.0,עבירות נגד גוף,רחוב             
25234,641,דמה,דמה,2012.0,7.0,9.0,עבירות סדר ציבורי,רחוב             
25367,641,דמה,דמה,2012.0,9.0,10.0,עבירות נגד גוף,"מרפאה/קופ""ח      "
25374,641,דמה,דמה,2012.0,9.0,10.0,עבירות כלפי הרכוש,"מרפאה/קופ""ח      "
25381,641,דמה,דמה,2012.0,10.0,21.0,עבירות כלפי הרכוש,"מרפאה/קופ""ח      "
25383,641,דמה,דמה,2012.0,9.0,10.0,עבירות סדר ציבורי,"מרפאה/קופ""ח      "
25384,641,דמה,דמה,2012.0,9.0,10.0,עבירות כלפי הרכוש,"מרפאה/קופ""ח      "
25394,641,דמה,דמה,2012.0,10.0,14.0,עבירות סדר ציבורי,מקומות אחרים     
25455,641,דמה,דמה,2012.0,12.0,27.0,עבירות מין,מוסד דת)בית כנסת 
25468,641,דמה,דמה,2012.0,11.0,25.0,עבירות סדר ציבורי,מוסד דת)בית כנסת 
25482,641,דמה,דמה,2012.0,12.0,27.0,עבירות כלפי הרכוש,מוסד דת)בית כנסת 
25511,641,דמה,דמה,2012.0,9.0,27.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
25537,641,דמה,דמה,2012.0,10.0,3.0,עבירות סדר ציבורי,טלפון            
25547,641,דמה,דמה,2012.0,12.0,31.0,עבירות סדר ציבורי,טלפון            
25555,641,דמה,דמה,2012.0,12.0,21.0,עבירות סדר ציבורי,חצר בית          
25556,641,דמה,דמה,2012.0,11.0,28.0,עבירות כלפי הרכוש,חצר בית          
25557,641,דמה,דמה,2012.0,11.0,24.0,עבירות כלפי הרכוש,חצר בית          
25558,641,דמה,דמה,2012.0,10.0,28.0,עבירות כלפי הרכוש,חצר בית          
25560,641,דמה,דמה,2012.0,10.0,5.0,עבירות כלפי המוסר,חצר בית          
25569,641,דמה,דמה,2012.0,7.0,23.0,עבירות כלפי הרכוש,חצר בית          
25572,641,דמה,דמה,2012.0,7.0,12.0,עבירות סדר ציבורי,חצר בית          
25596,641,דמה,דמה,2012.0,11.0,24.0,עבירות סדר ציבורי,חצר בית          
25599,641,דמה,דמה,2012.0,10.0,20.0,עבירות נגד גוף,חצר בית          
25601,641,דמה,דמה,2012.0,9.0,12.0,עבירות סדר ציבורי,חצר בית          
25611,641,דמה,דמה,2012.0,8.0,16.0,עבירות כלפי הרכוש,חצר בית          
25637,641,דמה,דמה,2012.0,12.0,24.0,עבירות נגד גוף,חצר בית          
25638,641,דמה,דמה,2012.0,12.0,21.0,עבירות כלפי הרכוש,חצר בית          
25639,641,דמה,דמה,2012.0,12.0,8.0,עבירות נגד גוף,חצר בית          
25640,641,דמה,דמה,2012.0,12.0,4.0,עבירות כלפי הרכוש,חצר בית          
25646,641,דמה,דמה,2012.0,10.0,14.0,עבירות נגד גוף,חצר בית          
25647,641,דמה,דמה,2012.0,10.0,11.0,עבירות סדר ציבורי,חצר בית          
25650,641,דמה,דמה,2012.0,7.0,19.0,עבירות סדר ציבורי,חצר בית          
25678,641,דמה,דמה,2012.0,10.0,11.0,עבירות כלפי הרכוש,חצר בית          
25685,641,דמה,דמה,2012.0,8.0,6.0,עבירות סדר ציבורי,חצר בית          
25761,641,דמה,דמה,2012.0,11.0,13.0,עבירות כלפי הרכוש,חניה             
25762,641,דמה,דמה,2012.0,11.0,13.0,עבירות כלפי הרכוש,חניה             
25780,641,דמה,דמה,2012.0,12.0,14.0,עבירות כלפי הרכוש,חניה             
25785,641,דמה,דמה,2012.0,11.0,24.0,עבירות סדר ציבורי,חניה             
25789,641,דמה,דמה,2012.0,8.0,29.0,עבירות כלפי הרכוש,חניה             
25793,641,דמה,דמה,2012.0,7.0,22.0,עבירות כלפי הרכוש,חניה             
25795,641,דמה,דמה,2012.0,7.0,3.0,עבירות כלפי הרכוש,חניה             
25832,641,דמה,דמה,2012.0,9.0,27.0,עבירות כלפי הרכוש,חנויות ובתי-מסחר 
25833,641,דמה,דמה,2012.0,8.0,13.0,עבירות כלפי הרכוש,חנויות ובתי-מסחר 
25836,641,דמה,דמה,2012.0,9.0,30.0,עבירות כלפי הרכוש,חנויות ובתי-מסחר 
25841,641,דמה,דמה,2012.0,10.0,26.0,עבירות כלפי הרכוש,חנויות אחרות     
25843,641,דמה,דמה,2012.0,10.0,10.0,עבירות כלפי הרכוש,חנויות אחרות     
25849,641,דמה,דמה,2012.0,8.0,16.0,עבירות כלפי הרכוש,חנויות אחרות     
25875,641,דמה,דמה,2012.0,10.0,14.0,עבירות סדר ציבורי,חנויות אחרות     
25931,641,דמה,דמה,2012.0,10.0,23.0,עבירות כלפי הרכוש,חנויות אחרות     
25964,641,דמה,דמה,2012.0,12.0,22.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
25971,641,דמה,דמה,2012.0,8.0,11.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
25988,641,דמה,דמה,2012.0,11.0,8.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
25989,641,דמה,דמה,2012.0,11.0,8.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
25993,641,דמה,דמה,2012.0,7.0,10.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
26004,641,דמה,דמה,2012.0,12.0,22.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
26005,641,דמה,דמה,2012.0,12.0,1.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
26012,641,דמה,דמה,2012.0,8.0,18.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
26025,641,דמה,דמה,2012.0,12.0,22.0,עבירות כלפי הרכוש,"חדר מדרגות,מעליות"
26027,641,דמה,דמה,2012.0,11.0,23.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
26028,641,דמה,דמה,2012.0,11.0,17.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
26032,641,דמה,דמה,2012.0,8.0,11.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
26033,641,דמה,דמה,2012.0,7.0,9.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
26081,641,דמה,דמה,2012.0,7.0,22.0,עבירות כלפי הרכוש,בנק              
26082,641,דמה,דמה,2012.0,7.0,3.0,עבירות כלפי הרכוש,בנק              
26083,641,דמה,דמה,2012.0,7.0,3.0,עבירות מרמה,בנק              
26095,641,דמה,דמה,2012.0,7.0,3.0,עבירות כלפי הרכוש,בנק              
26114,641,דמה,דמה,2012.0,10.0,17.0,עבירות סדר ציבורי,בית משפט         
26117,641,דמה,דמה,2012.0,7.0,9.0,עבירות סדר ציבורי,בית משפט         
26123,641,דמה,דמה,2012.0,10.0,22.0,עבירות נגד גוף,בית משפט         
26124,641,דמה,דמה,2012.0,10.0,17.0,עבירות נגד גוף,בית משפט         
26138,641,דמה,דמה,2012.0,10.0,17.0,עבירות נגד גוף,בית משפט         
26148,641,דמה,דמה,2012.0,10.0,17.0,עבירות סדר ציבורי,בית משפט         
26176,641,דמה,דמה,2012.0,9.0,10.0,עבירות סדר ציבורי,בית מגורים אחר   
26213,641,דמה,דמה,2012.0,11.0,1.0,עבירות כלפי המוסר,בית מגורים אחר   
26216,641,דמה,דמה,2012.0,10.0,17.0,עבירות סדר ציבורי,בית מגורים אחר   
26217,641,דמה,דמה,2012.0,10.0,7.0,עבירות סדר ציבורי,בית מגורים אחר   
26218,641,דמה,דמה,2012.0,9.0,25.0,עבירות סדר ציבורי,בית מגורים אחר   
26226,641,דמה,דמה,2012.0,7.0,28.0,עבירות נגד גוף,בית מגורים אחר   
26247,641,דמה,דמה,2012.0,10.0,7.0,עבירות כלפי הרכוש,בית מגורים אחר   
26250,641,דמה,דמה,2012.0,9.0,25.0,עבירות נגד גוף,בית מגורים אחר   
26253,641,דמה,דמה,2012.0,9.0,10.0,עבירות נגד גוף,בית מגורים אחר   
26257,641,דמה,דמה,2012.0,7.0,30.0,עבירות סדר ציבורי,בית מגורים אחר   
26258,641,דמה,דמה,2012.0,7.0,17.0,עבירות כלפי הרכוש,בית מגורים אחר   
26259,641,דמה,דמה,2012.0,7.0,17.0,עבירות כלפי הרכוש,בית מגורים אחר   
26261,641,דמה,דמה,2012.0,7.0,16.0,עבירות סדר ציבורי,בית מגורים אחר   
26329,641,דמה,דמה,2012.0,12.0,23.0,עבירות כלפי הרכוש,בית חולים        
26339,641,דמה,דמה,2012.0,12.0,17.0,עבירות כלפי הרכוש,בית הקרבן        
26340,641,דמה,דמה,2012.0,12.0,17.0,עבירות כלפי הרכוש,בית הקרבן        
26342,641,דמה,דמה,2012.0,12.0,14.0,עבירות כלפי הרכוש,בית הקרבן        
26349,641,דמה,דמה,2012.0,11.0,24.0,עבירות כלפי הרכוש,בית הקרבן        
26351,641,דמה,דמה,2012.0,11.0,19.0,עבירות נגד גוף,בית הקרבן        
26367,641,דמה,דמה,2012.0,11.0,1.0,עבירות סדר ציבורי,בית הקרבן        
26369,641,דמה,דמה,2012.0,10.0,31.0,עבירות נגד גוף,בית הקרבן        
26372,641,דמה,דמה,2012.0,10.0,30.0,עבירות סדר ציבורי,בית הקרבן        
26388,641,דמה,דמה,2012.0,10.0,4.0,עבירות סדר ציבורי,בית הקרבן        
26394,641,דמה,דמה,2012.0,9.0,26.0,עבירות כלפי הרכוש,בית הקרבן        
26400,641,דמה,דמה,2012.0,9.0,20.0,עבירות כלפי הרכוש,בית הקרבן        
26402,641,דמה,דמה,2012.0,9.0,14.0,עבירות סדר ציבורי,בית הקרבן        
26403,641,דמה,דמה,2012.0,9.0,14.0,עבירות מין,בית הקרבן        
26404,641,דמה,דמה,2012.0,9.0,14.0,עבירות נגד גוף,בית הקרבן        
26406,641,דמה,דמה,2012.0,9.0,10.0,עבירות נגד גוף,בית הקרבן        
26409,641,דמה,דמה,2012.0,9.0,10.0,עבירות נגד גוף,בית הקרבן        
26414,641,דמה,דמה,2012.0,9.0,5.0,עבירות סדר ציבורי,בית הקרבן        
26415,641,דמה,דמה,2012.0,9.0,4.0,עבירות נגד גוף,בית הקרבן        
26427,641,דמה,דמה,2012.0,8.0,6.0,עבירות נגד גוף,בית הקרבן        
26437,641,דמה,דמה,2012.0,8.0,14.0,עבירות סדר ציבורי,בית הקרבן        
26445,641,דמה,דמה,2012.0,8.0,4.0,עבירות נגד גוף,בית הקרבן        
26456,641,דמה,דמה,2012.0,7.0,23.0,עבירות מין,בית הקרבן        
26461,641,דמה,דמה,2012.0,7.0,18.0,עבירות נגד גוף,בית הקרבן        
26467,641,דמה,דמה,2012.0,7.0,10.0,עבירות נגד גוף,בית הקרבן        
26470,641,דמה,דמה,2012.0,7.0,6.0,עבירות נגד גוף,בית הקרבן        
26589,641,דמה,דמה,2012.0,12.0,26.0,עבירות מין,בית הקרבן        
26601,641,דמה,דמה,2012.0,11.0,26.0,עבירות סדר ציבורי,בית הקרבן        
26606,641,דמה,דמה,2012.0,11.0,18.0,עבירות סדר ציבורי,בית הקרבן        
26607,641,דמה,דמה,2012.0,11.0,16.0,עבירות כלפי הרכוש,בית הקרבן        
26613,641,דמה,דמה,2012.0,11.0,3.0,עבירות כלפי הרכוש,בית הקרבן        
26625,641,דמה,דמה,2012.0,10.0,13.0,עבירות נגד גוף,בית הקרבן        
26628,641,דמה,דמה,2012.0,10.0,10.0,עבירות כלפי הרכוש,בית הקרבן        
26632,641,דמה,דמה,2012.0,9.0,4.0,עבירות כלפי הרכוש,בית הקרבן        
26641,641,דמה,דמה,2012.0,9.0,14.0,עבירות סדר ציבורי,בית הקרבן        
26643,641,דמה,דמה,2012.0,9.0,10.0,עבירות סדר ציבורי,בית הקרבן        
26663,641,דמה,דמה,2012.0,8.0,13.0,עבירות כלפי הרכוש,בית הקרבן        
26666,641,דמה,דמה,2012.0,8.0,14.0,עבירות נגד גוף,בית הקרבן        
26683,641,דמה,דמה,2012.0,7.0,23.0,עבירות נגד גוף,בית הקרבן        
26685,641,דמה,דמה,2012.0,7.0,16.0,עבירות כלפי הרכוש,בית הקרבן        
26699,641,דמה,דמה,2012.0,7.0,6.0,עבירות סדר ציבורי,בית הקרבן        
26811,641,דמה,דמה,2012.0,12.0,31.0,עבירות כלפי הרכוש,בית הקרבן        
26813,641,דמה,דמה,2012.0,12.0,25.0,עבירות כלפי הרכוש,בית הקרבן        
26815,641,דמה,דמה,2012.0,12.0,26.0,עבירות נגד גוף,בית הקרבן        
26816,641,דמה,דמה,2012.0,12.0,26.0,עבירות מין,בית הקרבן        
26818,641,דמה,דמה,2012.0,12.0,18.0,עבירות כלפי הרכוש,בית הקרבן        
26819,641,דמה,דמה,2012.0,12.0,16.0,עבירות סדר ציבורי,בית הקרבן        
26825,641,דמה,דמה,2012.0,12.0,8.0,עבירות כלפי הרכוש,בית הקרבן        
26827,641,דמה,דמה,2012.0,12.0,2.0,עבירות סדר ציבורי,בית הקרבן        
26833,641,דמה,דמה,2012.0,11.0,18.0,עבירות נגד גוף,בית הקרבן        
26835,641,דמה,דמה,2012.0,11.0,14.0,עבירות סדר ציבורי,בית הקרבן        
26837,641,דמה,דמה,2012.0,11.0,14.0,עבירות נגד גוף,בית הקרבן        
26839,641,דמה,דמה,2012.0,11.0,10.0,עבירות כלפי הרכוש,בית הקרבן        
26843,641,דמה,דמה,2012.0,10.0,30.0,עבירות נגד גוף,בית הקרבן        
26845,641,דמה,דמה,2012.0,10.0,31.0,עבירות סדר ציבורי,בית הקרבן        
26846,641,דמה,דמה,2012.0,10.0,18.0,עבירות כלפי הרכוש,בית הקרבן        
26847,641,דמה,דמה,2012.0,10.0,29.0,עבירות כלפי הרכוש,בית הקרבן        
